18
960 877
901 315 -187
417 608 502
400 981 742
45 928 -161
742 694 -865
418 960 166
806 638 605
266 49 42
416 957 -393
729 903 -526
13 755 516
252 513 -795
158 532 -821
216 286 -680
238 360 911
892 587 774
626 367 -604
940 381 823
680 601 772
868 707 -633
202 243 91
560 196 991
183 318 974
329 388 -702
790 108 142
384 171 754
131 234 -49
753 5 574
807 901 -371
198 336 -887
838 477 -562
968 438 705
240 715 -31
930 139 -155
253 465 741
48 950 825
69 70 -83
543 623 480
320 14 706
391 202 712
844 195 946
833 896 -720
355 911 940
438 781 528
64 799 -951
135 572 686
531 444 -224
412 59 -297
957 254 927
330 266 669
837 256 43
274 147 661
383 41 -981
650 670 -903
691 732 681
202 159 -956
631 475 -529
737 663 -182
344 453 -965
68 294 636
505 104 337
858 582 205
253 401 605
497 17 108
799 650 -947
3 422 247
807 289 771
444 474 762
65 177 -494
295 58 767
40 481 -361
841 787 -278
912 618 -174
340 95 -407
941 812 -934
332 390 911
741 296 -813
628 726 -907
648 186 192
165 851 781
299 594 -49
280 6 860
474 810 915
327 886 798
794 55 594
751 355 713
677 260 -431
750 616 406
937 282 318
563 340 399
679 224 -683
220 389 840
207 576 947
156 662 -278
396 616 220
796 263 -144
651 240 -516
329 938 -50
388 206 564
951 100 -255
670 35 -496
83 797 533
218 932 772
509 252 537
823 847 110
877 349 -292
311 396 708
640 132 737
99 400 -89
277 290 -472
165 579 -656
551 397 -354
299 449 767
435 933 60
890 718 803
11 300 617
251 274 -344
331 114 -829
354 375 516
497 23 994
867 157 755
304 94 -552
505 79 150
46 91 863
844 423 -206
987 103 -238
760 941 730
951 771 37
418 841 -350
761 825 -245
595 373 659
241 546 691
81 565 323
208 731 -642
533 772 785
600 615 894
397 576 -584
480 1 668
396 132 242
806 314 527
846 754 -532
921 353 411
351 215 204
724 939 -792
685 841 -716
337 379 -506
551 686 76
489 29 814
109 282 -916
954 259 416
623 710 -128
450 636 774
756 131 -253
162 928 955
826 950 380
695 376 -462
183 504 -412
191 814 302
584 448 868
460 704 194
130 799 421
238 586 -213
655 824 -687
645 987 354
180 646 -671
285 614 799
452 937 82
142 653 388
273 828 379
53 416 -284
422 218 -58
77 103 -121
841 247 836
656 58 571
180 215 483
37 602 -105
220 911 -336
101 481 482
642 828 287
641 487 242
356 745 914
627 214 485
598 93 560
654 319 833
596 809 98
667 312 -818
449 132 301
99 223 59
171 600 597
89 214 -634
199 480 636
463 484 627
341 98 -920
730 433 -214
741 228 -255
854 676 -217
408 314 -159
938 270 24
85 334 -434
603 709 -352
139 910 -972
72 196 652
47 848 353
663 795 -273
210 732 574
702 125 -922
275 609 -778
303 491 -911
688 357 544
203 578 272
369 981 684
60 905 759
273 582 -102
881 527 287
789 58 -150
870 682 962
552 752 -467
831 926 826
248 58 869
539 557 106
439 968 590
613 258 786
108 56 -788
419 42 335
777 424 470
675 240 114
152 567 370
143 354 157
267 395 995
105 862 101
11 275 233
45 311 -119
617 295 -977
884 248 -719
816 426 -791
227 429 -771
243 314 206
670 556 383
780 950 -786
113 1 -84
348 250 -956
85 153 -555
859 20 -697
226 842 -239
58 567 153
393 432 231
987 881 721
307 205 -819
538 913 724
453 344 631
492 613 588
671 591 693
42 306 -576
140 613 -151
289 329 286
180 896 -245
383 262 -266
955 211 -222
247 109 141
184 85 99
23 580 742
358 947 -652
579 141 -286
758 429 288
844 187 434
875 73 -125
685 32 -291
862 126 -166
389 799 664
540 270 -735
114 786 549
255 81 -337
912 593 -702
302 773 487
179 18 692
377 182 -128
269 599 -675
126 357 423
906 142 -264
816 624 620
131 70 -641
394 903 -368
594 490 -316
294 527 945
311 160 -435
385 600 157
174 556 -597
943 105 -298
339 548 -407
741 795 -180
686 784 740
88 911 159
836 7 -486
56 889 871
631 374 396
891 825 514
174 878 -592
353 930 410
92 22 -100
234 126 334
84 918 -450
503 914 312
649 132 -661
557 641 525
643 364 319
76 223 856
865 305 -888
605 17 304
536 146 660
901 75 521
213 282 242
345 588 779
935 691 447
326 801 -267
934 804 470
431 19 -265
777 725 156
274 278 331
785 987 -808
739 314 756
882 427 887
544 967 486
846 849 -343
402 959 77
495 932 667
392 66 -381
889 740 -817
645 114 -557
803 692 -873
279 673 929
614 707 -896
400 42 588
824 30 996
574 934 276
844 744 -336
505 16 -517
65 365 -339
843 12 -327
274 189 -291
815 768 298
808 346 -724
428 35 -766
11 53 449
926 244 221
557 769 -626
38 220 -843
648 827 -159
86 909 -415
261 427 -978
498 550 -492
352 917 301
866 401 182
665 218 -921
81 655 -546
349 137 48
828 810
19 559 433
89 207 -22
804 662 386
539 708 -104
97 802 -398
53 609 -11
417 700 684
554 39 408
726 349 425
581 810 -505
294 439 -788
800 574 -965
121 43 -69
170 385 698
381 428 -179
534 361 -561
361 163 598
45 660 410
425 105 259
237 755 111
609 276 -67
31 453 320
296 262 -304
228 634 -212
192 547 773
114 311 -274
561 109 616
8 423 -684
76 288 834
39 318 156
690 819 -576
671 636 -853
229 7 830
249 41 265
368 565 -339
586 533 534
296 560 -494
499 156 54
350 665 845
94 180 -80
307 146 557
740 318 580
409 681 -356
201 172 -116
687 358 -785
211 293 340
324 222 199
131 690 -658
510 646 26
507 135 -994
29 14 -666
81 823 90
228 490 694
431 539 195
362 690 847
765 60 227
310 434 449
163 788 824
187 13 -144
347 173 771
704 22 -78
433 811 -727
26 154 -634
510 59 803
766 153 -77
549 450 -604
341 383 48
726 279 -737
102 12 15
139 313 -988
222 610 -661
526 70 312
600 769 786
688 457 606
278 793 -223
80 292 628
71 419 918
595 118 908
714 465 -938
29 685 852
422 644 -866
371 365 -219
825 497 -256
704 275 721
722 505 -784
813 385 368
743 44 596
114 393 150
165 790 247
79 278 -845
773 213 -942
287 396 414
767 26 346
762 681 265
190 480 527
230 111 823
816 463 108
286 711 -315
32 690 49
268 204 -798
529 121 -539
439 576 222
235 626 -266
649 656 -466
570 799 356
771 186 -455
38 340 -48
469 619 -490
297 828 170
85 183 797
366 789 993
743 718 887
270 580 -587
434 624 966
623 183 919
650 463 97
754 55 -750
493 135 550
262 15 476
371 38 642
826 389 336
227 26 388
192 784 -302
591 528 -724
442 494 708
457 278 -830
292 8 207
777 419 -531
60 142 -609
256 623 178
463 7 240
222 174 545
75 259 808
805 451 -5
230 25 509
65 107 -837
304 290 -432
484 116 -907
801 3 -993
95 308 -346
726 631 204
467 344 -890
373 714 953
370 551 -325
294 611 -111
395 454 894
209 685 -454
525 120 -224
675 530 630
615 758 -717
779 316 -93
325 476 607
324 611 -69
220 744 -142
664 50 761
783 66 -423
548 803 -942
816 661 -635
788 94 299
209 412 -729
92 380 448
666 502 -439
392 535 683
343 754 828
420 123 919
349 458 -876
152 223 491
547 649 507
518 600 635
537 387 599
558 759 619
702 735 577
720 822 -151
406 611 -511
110 467 -249
518 43 -993
39 405 -274
643 692 770
794 220 150
563 470 -650
245 176 -387
643 579 755
658 246 760
545 128 -410
728 543 -952
183 746 491
42 399 284
340 392 482
561 575 -676
621 487 -743
297 74 -99
348 604 467
277 652 -192
303 678 383
742 147 -246
687 37 792
651 429 -435
453 19 -170
192 1 82
50 753 991
404 629 -785
36 789 -700
545 272 673
171 691 -1
377 145 511
289 827 -669
290 574 -196
323 510 512
580 655 -292
104 79 56
386 475 -979
165 190 184
530 583 646
491 424 124
244 718 -726
721 305 -141
145 103 397
380 235 459
275 724 -591
291 652 -128
581 303 152
810 609 -666
157 58 228
14 393 308
518 755 324
192 453 -867
696 701 -300
526 410 -154
702 719 686
655 53 -634
597 280 553
520 613 497
615 536 -455
497 293 -257
639 680 620
804 730 -790
466 657 -742
55 528 -880
713 392 -967
420 262 608
716 790 -426
635 248 -533
16 102 -593
493 591 582
780 157 20
717 408 397
341 418 -331
148 507 537
270 650 281
601 767 641
537 184 -31
778 808 834
670 551 80
273 509 -176
426 238 -105
206 285 432
13 325 83
359 152 -331
489 639 -284
136 303 817
220 646 -597
460 414 -335
416 441 -932
718 296 952
185 282 848
547 434 989
149 425 -663
66 570 -160
158 715 -704
546 726 -124
69 405 -207
537 371 -92
2 353 567
150 412 453
460 194 -335
390 545 -341
345 61 368
813 661 269
557 377 432
469 386 -650
530 713 -584
268 534 789
345 695 720
645 506 -172
711 13 576
186 570 -922
18 155 976
377 779 -678
526 266 -775
199 536 135
38 199 -569
134 748 956
821 733 878
705 1 423
170 401 -6
72 248 -755
356 811 657
125 751 -398
601 761 -61
116 109 825
815 490 305
154 165 207
24 209 -629
247 350 448
75 151 698
704 363 867
451 456 -955
115 486 306
497 381 -424
501 764 312
705 129 -752
23 544 -346
799 70 -559
661 545 589
426 70 368
579 203 -318
73 577 632
419 63 -390
334 81 660
618 447 568
191 690 50
524 753 -767
602 773 480
622 784 -319
416 148 -612
279 140 -674
308 291 -635
429 676 363
175 355 -895
705 423 613
116 206 53
500 355 851
522 200 763
593 6 -56
824 311 596
557 809 -667
147 286 -791
815 193 726
819 195 -979
66 413 785
402 798 357
508 292 355
173 187 -335
504 803 299
647 357 -39
615 482 -677
551 705 -793
601 49 187
763 765 -964
599 579 889
336 191 792
288 504 181
471 713 894
199 271 903
826 330 -560
401 472 585
226 649 938
754 561 -622
20 655 -7
462 248 723
590 10 -568
351 333 700
392 821 -358
87 503 -888
203 527 303
273 800 -373
751 17 699
749 258 714
243 221 -823
638 335 414
361 585 409
159 413 -691
809 558 -284
429 170 827
414 602 -820
207 317 974
180 443 761
390 798 -234
752 330 576
610 596 -373
623 189 448
631 722 809
790 572 411
378 33 -363
75 112 713
434 205 925
601 251 -975
359 474 159
586 103 -251
519 90 -772
80 26 585
279 420 -509
548 522 208
451 164 276
565 463 -229
530 46 343
300 268 -970
685 170 -668
275 455 66
655 682 906
749 77 16
294 73 -413
31 146 944
204 420 -404
742 453 -905
561 489 -323
618 167 428
551 653 159
51 378 405
175 231 583
394 726 639
346 63 -507
462 15 53
633 744 -417
21 717 -955
300 273 630
92 632 -546
147 411 -547
704 569 -565
297 69 -222
141 609 -671
679 307 222
491 474 1000
418 341 -101
501 291 -293
160 242 -449
536 472 -694
467 745 -998
604 36 562
770 575 467
141 280 503
158 822 -338
393 240 486
386 585 605
472 168 -235
525 119 -112
192 621 10
703 739 -304
599 791 586
55 536 -582
365 35 538
346 300 166
266 227 -14
820 828 330
798 503 -510
559 669 -848
506 181 844
311 548 446
108 744 663
553 76 -724
476 75 17
566 613 160
387 132 295
457 371 -953
593 767 -308
697 715 129
90 379 478
538 579 -611
614 252 -651
381 472 850
326 354 244
387 723 560
354 769 785
384 426 567
551 501 -54
38 74 -405
608 82 -565
304 586 664
95 811 -511
381 808 -308
572 294 -984
369 170 324
495 461 -329
760 111 297
271 687 -676
112 356 705
26 290 683
67 297 665
197 407 -578
235 45 768
733 101 820
276 34 -687
318 794 748
290 679 -111
405 276 -11
783 135 -563
63 763 402
782 400 -57
105 5 -744
747 546 -738
731 71 -714
804 474 -33
719 556 -545
68 571 -771
633 424 -859
551 323 777
733 635 -686
555 519 -252
544 54 741
105 634 118
349 521 -858
800 154 590
76 768 406
422 313 240
754 486 215
357 616 -183
731 512 187
407 811 452
731 273 7
495 231 586
653 70 -358
213 476 509
231 261 507
818 105 -298
290 359 263
726 385 441
129 441 -997
803 33 -640
303 270 -564
667 797 302
109 421 -302
175 265 -398
734 328 -802
615 101 681
711 477 878
217 722 454
682 779 913
601 359 817
225 593 505
674 269 -331
695 564 -202
813 592 523
711 322 -542
674 505 631
289 444 985
340 108 225
56 49 733
726 164 654
529 367 -62
602 671 -153
412 196 -751
337 574 -403
214 101 -946
632 370 -698
351 575 -980
432 347 958
823 527 50
207 490 -370
339 377 867
345 697 210
756 170 564
300 426 -91
703 730 -583
514 379 -278
161 675 797
796 168 -974
725 265 -128
568 503 -997
541 391 -438
287 354 -712
707 527 -242
417 10 -26
181 16 -241
768 681 -537
284 51 -576
67 155 -443
471 304 -771
216 593 586
588 255 -621
535 30 -252
190 762 -310
662 457 6
59 518 686
322 397 -179
535 478 -937
222 7 71
515 169 -492
111 621 193
33 542 105
692 786 -607
819 96 -642
384 740 414
517 233 -994
254 22 -804
326 741 872
59 549 998
520 298 258
176 540 953
48 192 958
489 584 -326
750 215 -413
588 575 -2
333 364 801
628 16 722
614 623 396
827 57 -110
174 170 -918
83 794 355
186 422 911
178 14 840
194 85 751
671 486 -856
574 703 499
206 467 569
599 730 -686
526 387 788
595 606 567
144 773 -661
147 39 -640
128 632 -164
17 751 -103
708 742 -48
687 501 599
563 203 509
7 769 -292
308 52 -755
439 171 640
733 28 -543
111 403 229
293 799 -923
678 412 -401
29 14 62
494 258 -64
293 394 209
294 496 -672
49 356 798
811 566 -757
358 758 -905
74 105 -940
233 656 549
258 774 314
752 120 477
126 251 -143
324 651 761
751 389 -562
557 150 -480
544 70 -576
180 27 -859
189 208 97
589 361 -528
466 307 -844
10 614 -124
351 51 789
231 773 41
3 327 -399
335 470 -719
45 725 -351
411 536 166
541 117 650
493 756 -480
612 822 -968
193 764 -999
14 545 466
260 7 780
447 103 242
234 379 797
736 26 -391
619 267 373
818 361 531
200 538 670
168 698 647
11 800 -163
199 218 245
732 246 120
543 663 889
225 257 454
533 535 489
773 232 21
365 16 -709
240 216 668
480 714 -560
660 197 -115
637 739 540
655 497 143
414 183 -649
34 479 -645
614 138 205
327 276 568
433 327 764
218 259 -642
531 302 96
513 659 159
470 420 902
261 432 -149
217 482 -860
30 717 379
794 247 -48
516 307 -517
345 257 484
349 749 281
704 364 837
670 520 -430
358 116 -113
555 487 644
733 406 -824
541 653 671
707 450 561
311 328 478
685 732 998
670 417 608
317 80 -357
47 653 -108
590 450 414
419 507 -623
68 540 -70
692 508 -228
789 602 -443
745 220 -446
515 207 802
393 298 298
827 564 -807
302 354 35
761 694 -25
358 583 -675
512 71 -376
7 136 -992
288 654 296
727 495 707
218 660 -664
13 252 311
89 490 -856
2 320 -125
36 191 128
97 529 -799
680 27 741
16 12 -986
385 238 -792
415 430 766
177 643 -238
126 314 212
292 749 -327
785 589 -19
645 638 277
35 291 453
608 630 941
304 340 -831
159 764 -584
123 552 -953
666 159 52
367 396 -354
255 289 -152
456 393 -995
205 736 -986
495 31 -650
218 65 32
541 697 -632
649 359 504
221 587 33
578 364 -392
736 516 -340
188 706 -173
269 36 655
773 630 -980
371 448 -6
123 471 -148
177 315 119
694 505 -339
345 159 -275
472 783 501
472 56 -905
311 558 478
693 705 979
538 487 -803
819 495 -839
276 236 76
99 722 576
728 745 41
734 256 150
32 800 203
159 197 -523
773 306 -968
142 242 646
299 761 446
168 243 -435
674 759 702
121 548 316
728 154 -838
649 311 -103
314 394 698
73 167 741
350 138 991
230 351 353
430 711 -937
823 181 -753
260 694 -690
627 640 253
282 486 -620
427 762 -462
713 579 -377
444 349 275
273 408 25
758 26 984
344 437 -559
697 564 901
381 784 -140
798 553 21
292 80 -603
536 113 -782
65 757 977
509 380 99
610 644 22
493 20 -113
790 592 235
481 187 -999
412 151 898
24 449 112
579 286 -695
629 39 -392
218 593 40
78 558 230
972 872
104 341 -269
87 492 73
12 647 479
537 731 -220
881 674 480
222 916 760
117 649 -71
910 591 583
849 679 481
798 130 -417
673 501 714
700 267 718
819 597 75
179 726 -211
486 603 18
132 237 -273
402 662 653
341 316 -228
916 694 467
586 770 368
953 794 -856
670 221 -730
631 147 181
415 285 -40
121 702 241
471 124 -268
13 349 211
784 635 533
890 832 -426
427 344 952
543 674 -551
838 382 919
927 648 215
76 212 729
810 357 830
754 441 572
646 587 -355
876 391 161
693 347 -37
107 128 -481
141 921 502
685 50 308
354 939 624
413 117 -261
349 378 493
173 437 -551
906 647 247
883 156 361
36 486 -931
463 935 603
328 212 466
488 486 654
498 925 -506
647 145 185
863 35 -612
702 915 544
550 775 182
764 403 888
151 729 235
384 44 -482
128 58 -88
961 827 -584
61 69 -59
390 413 887
385 676 -122
151 181 -571
537 795 185
821 692 792
501 525 890
735 342 -193
224 320 714
545 134 -331
176 829 -134
713 966 -127
310 191 536
842 729 -652
922 399 179
86 479 -304
45 266 -666
859 223 -870
585 395 899
248 152 -461
447 527 -407
781 405 174
228 115 -365
45 361 -476
549 339 -789
49 706 -573
259 101 -70
796 367 -958
629 700 -979
925 332 -948
689 471 417
110 436 131
537 845 473
406 839 -422
448 963 410
173 204 -660
935 163 30
275 872 786
429 841 622
367 115 176
764 117 -644
1 258 -703
210 91 516
855 54 -268
603 34 -10
520 126 620
896 732 149
445 260 -982
936 774 -258
941 891 -447
153 420 -673
755 141 -436
413 828 131
344 695 862
373 131 46
872 706 949
652 444 996
644 815 -844
643 971 -452
364 960 711
902 24 11
252 554 -131
782 817 500
545 533 383
721 953 -239
563 765 476
595 387 429
485 408 -593
720 606 237
163 755 -34
40 295 -421
169 936 -407
514 258 -927
645 32 -175
9 418 526
409 289 980
968 797 918
632 126 -886
152 215 832
214 581 -413
823 617 -250
13 911 -195
304 346 424
955 604 -157
441 68 479
154 655 244
64 302 441
953 901 -284
643 139 417
574 772 -276
952 286 -572
695 383 -42
461 741 -442
593 486 -97
958 137 946
718 179 -241
871 756 677
354 84 765
148 232 -578
587 540 -54
751 62 -385
393 563 12
385 284 855
453 498 -932
763 241 856
899 223 605
110 68 -338
247 948 46
878 596 792
761 853 593
738 460 -604
411 280 -391
649 695 -445
33 320 -586
271 703 -342
331 40 -591
729 431 964
958 427 883
592 374 -209
552 170 94
317 933 -92
545 7 -486
130 288 178
195 569 -349
744 421 -273
776 38 -619
380 709 -664
51 376 -561
483 950 873
119 203 238
235 246 364
356 832 -695
439 654 -489
363 561 -949
656 625 441
399 192 146
294 743 -815
38 37 282
924 177 917
536 755 722
964 168 -930
426 650 386
17 418 594
372 611 -407
670 928 -196
604 107 -129
115 796 -478
497 45 340
190 571 658
823 440 -155
804 382 609
743 324 853
238 798 -748
265 141 -973
428 939 -134
41 463 -601
252 400 8
111 661 823
304 853 -509
484 837 -810
258 60 588
835 124 283
925 313 -489
286 173 263
470 302 509
893 14 53
330 64 729
479 311 -517
774 426 62
194 725 -756
514 356 161
511 129 -902
620 582 -551
159 638 -835
904 701 770
957 135 -652
302 167 697
807 780 27
609 773 -172
851 160 839
848 168 -50
463 454 -456
496 225 -816
600 716 916
194 666 993
126 147 334
808 5 305
443 848 -732
341 840 754
319 967 -194
511 469 738
167 768 -969
517 526 -294
334 700 826
40 572 -697
441 131 389
88 867 -749
295 710 108
593 772 -148
145 411 -513
213 167 -800
740 591 710
911 623 -47
139 800 357
44 349 -204
86 203 560
579 673 683
358 330 856
807 586 -770
956 67 -104
350 825 -334
55 197 572
485 943 -201
469 400 -191
187 379 -387
675 958 -415
49 958 -311
729 781 -391
635 394 859
471 436 808
346 775 -841
221 449 -745
456 919 554
569 253 697
342 526 113
396 71 116
523 584 -124
972 231 -218
178 619 -409
835 56 117
838 229 650
771 416 957
811 865 -944
664 762 550
745 940 413
772 87 856
308 564 683
45 77 -982
87 789 416
48 736 82
914 247 893
251 580 -193
577 471 506
850 760 445
787 377 -755
858 353 827
517 762 -693
823 40 -651
254 360 887
270 151 -964
400 379 -716
1 636 -462
122 918 778
35 278 -812
289 377 639
155 542 -534
188 621 381
610 873 45
339 925 28
618 115 -56
380 610 142
360 849 538
185 567 -862
818 409 -359
306 372 388
589 882 -167
772 300 837
483 831 -934
825 688 188
630 52 504
440 784 -378
604 321 -329
370 936 -307
560 262 -864
76 66 614
317 430 807
361 864 -857
117 603 915
332 573 223
97 342 42
542 841 -482
315 451 -133
487 210 -608
775 970 -54
800 881 356
752 382 956
6 743 612
197 247 -843
817 860 -621
176 420 599
528 966 -858
911 427 355
859 712 677
369 31 -342
287 33 -935
340 248 826
332 542 -94
941 852 748
599 866 -2
352 643 -368
407 56 -62
910 189 -197
418 637 -274
306 869 361
488 608 -327
657 335 -128
272 709 929
725 90 -674
399 943 -112
416 800 765
470 16 584
530 935 -434
376 708 81
326 741 766
641 259 386
167 292 644
506 47 923
848 603 904
813 143 -874
893 399 -141
191 389 524
79 97 -583
487 724 247
207 534 772
321 835 106
664 821 -803
371 90 -307
60 142 -817
7 320 -416
863 223 -400
592 939 915
322 236 -871
371 803 117
379 780 795
461 425 946
251 5 359
695 593 314
8 730 595
188 219 -138
278 780 -341
91 662 212
453 108 706
456 881 -29
968 588 -570
935 295 946
628 426 426
98 505 898
538 951 961
50 532 -254
953 348 -714
543 479 685
825 668 -571
815 64 408
731 25 -996
488 942 -997
133 59 27
957 912 -775
715 394 -938
760 138 895
231 480 -633
556 314 76
115 528 231
638 125 -202
809 576 -771
744 328 -521
733 804 848
374 26 -710
37 340 401
45 452 -827
120 924 342
663 953 -841
535 107 -738
552 402 -401
403 812 -887
403 646 -321
649 806 578
287 752 -30
878 137 471
412 326 932
719 317 -919
85 353 90
750 169 636
365 107 -870
653 215 -149
706 810 927
259 549 634
30 132 -685
540 171 192
441 868 -208
530 587 -896
198 489 889
796 870 624
231 296 -786
148 538 -212
717 270 -680
171 219 -596
850 518 757
337 434 -705
822 874 643
659 836 -178
267 524 -596
380 314 -902
483 160 749
855 289 -951
747 869 -830
601 354 49
924 414 711
112 89 589
854 966 528
906 130 41
726 724 285
812 587 -423
213 860 -138
483 778 998
62 343 877
291 944 266
26 571 -582
222 954 -316
522 869 -396
434 569 941
12 771 782
822 649 54
904 620 -255
116 770 205
228 810 697
289 766 587
905 810 -860
365 536 684
358 658 38
121 536 -75
217 80 825
657 500 -239
711 262 754
343 855 -468
616 938 -966
111 686 -741
750 663 -373
47 269 362
425 507 -221
754 260 -757
787 156 -932
281 707 816
342 339 -91
151 338 938
62 445 -564
763 312 -507
2 522 921
477 296 -745
346 26 19
544 200 672
713 261 764
768 47 -934
99 659 189
805 690 -228
386 120 218
245 344 -281
202 17 475
329 71 -514
484 733 330
327 908 -375
807 219 752
540 388 -309
561 84 667
614 901 72
142 735 -508
440 754 85
804 933 -469
528 55 -999
763 552 741
148 837 553
884 732 -925
437 236 616
789 131 -269
203 884 82
685 562 -1000
363 629 613
878 967 -25
179 379 -861
345 62 343
376 583 -818
131 246 -455
861 41 -685
563 818 -257
219 965 -944
836 632 825
27 264 -96
422 900 -877
418 259 233
703 675 73
329 679 -128
371 329 -115
421 454 63
647 85 -799
327 107 -97
550 904 -895
424 138 -308
101 398 -200
830 110 -563
431 460 -59
585 553 -163
435 595 938
622 182 417
150 85 -55
819 48 478
119 958 494
795 25 390
513 108 -404
520 613 620
62 129 477
37 408 172
733 395 -839
909 764 50
133 787 -266
590 3 140
818 566 -739
818 653 892
691 916 779
288 675 -356
582 459 43
518 603 -462
745 526 210
835 417 -247
46 819 -146
809 933 224
392 917 -639
554 847 956
657 668 -976
789 454 -508
235 606 413
81 751 26
767 420 -304
831 590 461
610 898 -146
964 676 69
749 917 -239
567 845 -648
501 620 191
837 38 -104
885 568 488
254 836 -665
203 767 -775
383 564 545
854 647 867
893 413 692
942 635 -283
760 276 45
557 923 -192
842 514 98
918 294 826
642 682 -565
408 216 -696
626 111 356
395 150 601
5 138 434
747 3 144
79 23 983
523 312 -830
878 221 -754
328 323 -815
705 703 -752
760 112 106
631 337 137
52 865 781
363 34 -211
348 467 -94
885 374 168
682 533 141
478 726 101
232 796 159
845 781 -4
758 768 348
3 148 -140
446 752 -384
112 918 -489
260 156 -337
297 446 -109
458 248 283
163 569 -189
251 4 598
560 387 634
887 970 -88
690 481 -5
883 369 -429
910 690 92
197 396 -868
225 811 368
597 212 -903
204 83 492
385 561 163
807 5 155
472 404 -528
564 365 311
150 261 -648
555 270 -229
505 709 -258
123 112 342
97 745 -476
331 699 -995
840 707 -138
822 341 913
699 827 389
261 551 479
527 643 912
37 336 679
630 349 524
489 596 -263
509 737 -229
441 416 -858
257 680 624
583 427 -528
689 788 -846
895 712 474
957 544 -671
734 119 -254
537 343 702
52 790 115
707 743 -78
665 463 -664
750 318 868
444 688 -723
184 134 -130
748 229 536
75 352 171
20 177 318
344 519 350
87 840 983
144 705 -824
337 178 591
154 308 -451
748 380 -996
168 961 -694
586 512 696
155 572 -657
480 445 582
513 398 -51
353 743 988
289 346 -468
371 458 640
466 969 366
99 267 -129
381 420 842
281 748 -233
823 566 -114
651 415 -631
240 821 548
152 333 -877
270 348 966
356 881 -412
423 829 -696
169 849 -348
817 962 658
149 184 787
435 919 -987
48 242 -834
472 430 -648
658 848 257
107 324 390
394 857 -616
619 8 491
530 267 -916
204 843 -787
479 482 804
300 730 -489
603 25 -913
357 833 -542
563 403 237
833 57 -194
472 878 464
217 414 528
531 673 -804
398 686 -847
236 736 -60
842 322 -728
154 184 522
807 830 -66
874 541 672
75 969 343
63 28 828
142 394 -758
522 467 573
512 367 481
826 344 -633
916 15 162
801 694 -776
719 683 739
937 57 -38
185 107 -538
442 44 884
723 287 -993
911 314 135
575 943 -546
428 293 -780
737 372 -849
490 560 564
632 908 -442
597 153 294
13 293 55
726 518 183
441 916 303
10 46 545
754 812 -436
662 577 -941
222 366 -592
106 262 310
580 709 215
837 906 994
510 780 808
296 583 378
584 180 320
533 186 -236
364 283 276
542 351 756
196 197 -53
971 180 30
630 961 -490
23 95 -48
464 863 -706
770 22 215
801 914 -660
883 959 918
87 597 -217
841 531 965
229 296 80
322 811 379
534 573 -64
262 768 692
554 723 449
266 364 -624
285 98 -727
701 506 -659
834 312 500
922 852 62
907 538 612
171 705 -630
326 592 -739
917 565 83
37 204 170
717 870 941
527 655 376
490 679 -405
477 859 -315
710 139 -899
877 811 -888
938 436 712
137 704 882
952 527 -992
24 712 777
566 550 -402
720 497 308
69 901 265
508 614 -203
73 956 -941
603 672 874
729 967 -934
733 484 26
918 472 -10
399 67 307
491 750 -610
696 82 490
194 201 -337
810 556 215
72 396 542
36 562 -935
897 185 648
797 870 962
716 862 25
157 211 628
828 1 -982
44 573 -995
567 148 -619
320 218 -173
506 707 346
84 786 -22
270 836 -952
931 491 -483
752 306 220
339 635 -912
6 541 198
850 157 -139
447 487 -481
251 660 -796
135 319 349
468 800 -571
312 467 -687
825 482 258
201 457 878
309 512 586
490 144 -858
468 99 -816
210 173 -192
37 705 700
757 361 -531
395 718 -648
686 391 -223
550 765 -6
141 872 -91
671 539 -825
260 484 686
792 738 932
68 609 132
31 44 851
745 801 -110
208 793 921
299 774 718
398 823 714
274 360 566
600 645 -738
241 827 361
422 636 641
353 874 -491
951 868
785 423 -876
534 798 -906
376 22 880
23 796 739
327 632 942
89 507 -529
33 781 -538
439 165 -891
120 148 682
431 911 -850
376 266 760
150 755 48
830 60 882
769 178 -943
90 92 380
165 369 -77
633 352 163
110 548 189
161 610 -754
522 320 -808
708 582 -301
585 216 -134
139 544 109
261 866 -937
232 499 307
253 415 569
943 725 418
32 90 943
113 616 -165
409 753 767
559 455 349
449 22 -497
265 951 389
606 362 239
945 710 95
708 497 -190
847 949 -842
927 456 -645
183 378 -116
344 893 -967
565 251 -679
4 497 819
438 368 -100
884 882 422
603 429 930
889 674 792
467 565 664
123 777 742
600 542 -20
385 245 268
238 335 730
61 489 -383
540 58 782
163 922 -8
406 816 -784
304 439 -882
914 308 -770
711 26 588
141 216 862
105 597 707
618 604 500
412 361 985
926 315 152
582 325 64
670 14 568
429 787 131
448 127 571
538 791 -620
744 812 697
17 871 -700
223 935 -737
845 75 -874
725 322 472
879 697 -35
248 622 -264
616 241 -555
555 674 -507
138 416 -175
348 828 115
226 633 4
585 515 -712
904 120 628
145 496 722
880 321 -91
635 638 -638
119 894 -967
813 855 549
414 380 -511
931 431 -567
702 383 317
343 873 -907
74 294 674
665 307 -885
196 162 359
358 453 322
134 54 -22
852 641 107
704 58 954
452 119 -837
246 253 904
627 523 371
71 262 -46
858 379 -125
90 650 93
15 855 996
504 805 235
58 23 889
285 602 21
2 354 -77
536 699 615
370 534 -777
902 922 494
53 144 -898
166 772 -321
281 784 -910
688 14 486
